track,cSDR_vocals,cSDR_drums,cSDR_bass,cSDR_other,cSDR_mean,uSDR_vocals,uSDR_drums,uSDR_bass,uSDR_other
Enda Reilly - Cur An Long Ag Seol,10.600410423785114,14.056601818353649,9.161614319063393,9.693336728381441,10.877990822395898,12.195910675455632,11.953928066633308,9.484672107702396,9.541096474514063
Forkupines - Semantics,9.980478552455462,11.8061945159477,6.673882143997914,7.928796501107789,9.097337928377216,10.934419257991475,12.682668107533306,7.111382291746669,8.942197876179012
Georgia Wonder - Siren,9.095314406206075,8.997769648024818,7.555595147404673,7.520269733976255,8.292237233902956,9.147072516074312,8.943543747681215,9.123170683047109,8.640528396542114
Girls Under Glass - We Feel Alright,7.41984118980709,9.588233854508417,7.139353989188427,8.200683217537001,8.087028062760233,8.286284073157464,9.704396739363917,7.449024825584458,8.966911346096266
Hollow Ground - Ill Fate,9.49004435210562,6.57170841973743,4.6381244811767,7.023974029932447,6.930962820738049,9.741225448129631,6.510337185259512,4.290727967182912,8.609928482141454
James Elder & Mark M Thompson - The English Actor,10.602244375548885,8.136749558900949,6.697897465332628,9.854437643147088,8.822832260732387,11.710598650891704,10.217382429526891,7.422804816517954,9.954992482713449
Juliet's Rescue - Heartbeats,11.7301897285306,14.934657901317578,3.9371633315168566,9.09157901039142,9.923397492939113,12.409524176090727,13.811079866939034,5.550915044567926,9.324705785547337
Little Chicago's Finest - My Own,14.281717651570744,17.578065207233603,9.34270302778476,9.109853204920856,12.578084772877492,14.436757185712638,17.85053853944063,9.42247475671813,9.120702082890327
Louis Cressy Band - Good Time,10.314956470042025,10.576094998857643,7.506820753343549,9.72138279275453,9.529813753749437,11.403257400598665,10.680278966030894,7.682356897218135,11.330266595393523
Lyndsey Ollard - Catching Up,14.686793700156919,8.542988665925057,8.235384096073368,9.158704110191007,10.155967643086587,17.303631294453364,9.031174857508045,8.600170639275257,8.9712581126571
M.E.R.C. Music - Knockout,12.440689831948472,8.718776056597168,7.433057792429377,8.720806468741069,9.328332537429022,12.915345508893033,9.669209666076595,7.7706890880535955,9.350216112035103
Moosmusic - Big Dummy Shake,11.951728696001222,11.580368996896574,6.641409642756715,7.804483777239159,9.494497778223417,13.166842629222241,11.536421315665613,6.738090791884659,8.347669488200216
Motor Tapes - Shore,8.691915542720949,7.187324258379509,9.6068803080467,14.142607759029422,9.907181967044146,11.850370558609633,7.28706331793513,10.238768827448785,13.39014132339731
Mu - Too Bright,11.429891551873155,13.743766488868722,7.660239948990046,8.659706953336741,10.373401235767165,12.78944877457909,15.308517821177961,8.112723754467524,10.312997707050393
Nerve 9 - Pray For The Rain,9.90393227164891,10.130596673725295,7.261921386972502,9.056460627503704,9.088227739962603,11.84599946612714,10.649047600847975,7.682372332139526,9.980159660967116
PR - Happy Daze,1.3054016582783474,24.711066935953504,15.25230932784229,11.02596114888559,13.073684767739934,7.424761728554187,23.535344175079736,16.90837409480972,11.970153594644453
PR - Oh No,0.7660076882860403,7.755524021876218,7.233080035275932,6.3423198763228905,5.52423290544027,6.375346817658462,7.904124741141482,7.900109062145643,6.261969328600997
Punkdisco - Oral Hygiene,12.042856332050398,12.822415904663398,13.020991262529193,8.679955486740525,11.641554746495878,12.917766331464511,11.55347735271409,12.205111874869148,9.626979477050115
Raft Monk - Tiring,8.340002103053097,7.237813264344011,7.817419530156915,7.2732038145787765,7.667109678033199,8.560634925421306,7.601144861299361,7.687465573285906,7.7241566937432715
Sambasevam Shanmugam - Kaathaadi,15.421011926750241,10.349957492159653,14.090635462903872,9.357142714350173,12.304686899040984,16.317569331357987,9.385516403596121,13.20893645291676,13.132577186282035
Secretariat - Borderline,8.019058268495115,6.560810548861037,6.050178655219032,9.038526910149821,7.417143595681251,9.881038466663764,7.246948726531119,5.86489212611422,10.066980733461294
