track,cSDR_vocals,cSDR_drums,cSDR_bass,cSDR_other,cSDR_mean,uSDR_vocals,uSDR_drums,uSDR_bass,uSDR_other
Signe Jakobsen - What Have You Done To Me,10.012901026409697,4.241856024372386,2.4092664693789727,5.956122932370645,5.655036613132925,10.493587964049809,4.919420580572519,2.9686518678346596,5.8874549711292286
Skelpolu - Resurrection,1.1936718788629501,7.184944499595069,10.147696667032728,2.5433242212617198,5.267409316688116,1.7364894557622834,7.7552874382231405,11.163262173342726,5.369517264750094
Speak Softly - Broken Man,4.456207295809102,6.505980457388057,12.62969267969503,8.458360590972504,8.012560255966173,5.774569144504522,7.374067993875051,12.566770805382255,8.036729069634694
Speak Softly - Like Horses,7.47671385196033,6.135952858488681,16.87211427274316,7.8023887924295074,9.57179244390542,8.526209648947178,7.211945984418657,16.754898455273487,7.456923693226169
The Doppler Shift - Atrophy,7.970434029735922,8.377897589016621,2.3868951833310597,8.141101008159227,6.719081952560707,8.922766583104263,8.73862227294008,1.778927268735314,6.202885342138145
The Easton Ellises (Baumi) - SDRNR,3.4052636141292094,10.121365668564493,5.569636143610051,3.5609574777411357,5.6643057260112215,6.087886368417509,9.536554277976542,7.45250829138254,3.2868887645025713
The Easton Ellises - Falcon 69,4.768800086059707,8.76970935886905,7.122604241097453,3.78296970333364,6.111020847339962,4.595136921565782,8.651006472699015,6.370208761774774,3.523907945247503
The Long Wait - Dark Horses,8.28384051025553,6.17230704788025,6.932109669675658,5.589223664925606,6.74437022318426,8.854461333549517,6.334042625696049,6.313861449061474,5.641460100055189
The Mountaineering Club - Mallory,9.62885090238302,7.059919455788146,8.739766841357714,5.1772741936019475,7.651452848282707,10.898823736444246,8.121373889483918,8.657599531233997,7.4597072503420625
The Sunshine Garcia Band - For I Am The Moon,10.367702368056676,9.180406270251105,9.242717461983467,2.1823801926880684,7.743301573244829,10.034759460991046,9.016118811822679,8.496537486261145,2.273093452711569
Timboz - Pony,4.4931125234231954,4.641812322791361,2.5287001159650693,8.573027994368008,5.059163239136908,5.264846446137337,4.564137165019807,2.402413077996518,8.554807365041487
Tom McKenzie - Directions,8.307735081793673,13.633331359054434,4.569099396396988,1.232947817932927,6.935778413794506,10.331422352651785,13.767316897617484,4.643380911621494,2.5279922813769677
Triviul feat. The Fiend - Widow,9.492708305578535,6.288748519402851,11.95813207230513,4.815190479727859,8.138694844253594,9.382180941434918,6.198144305582027,11.968834623611286,4.564982968399049
We Fell From The Sky - Not You,6.228142030060836,10.301487530846469,2.9590846705601757,7.402242772834608,6.722739251075522,6.6035813218212,10.073334395587082,2.7994436302992782,8.046742887944415
Zeno - Signs,7.661267188449806,8.317647449130565,2.909118339585431,6.720592453856035,6.402156357755459,8.531537294098333,8.388919591412524,3.0490392505434234,6.606086102180319
